stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding
15118,Puente De Los Fierros,43.0715986,-5.769465,2
15119,La Frecha,43.096167,-5.7985997,2
15120,Campomanes,43.1100681,-5.8164466,2
15121,La Cobertoria,43.1301608,-5.8160304,2
15122,Pola De Lena,43.15872,-5.8310263,2
15123,Villallana,43.1838568,-5.8145928,2
15200,Ujo,43.2046962,-5.7926422,1
15202,Santullano,43.220899,-5.7855868,2
15203,Mieres-Puente,43.2500266,-5.7822622,1
15205,AblaÃ±a,43.2676032,-5.8057926,2
15206,La Pereda-Riosa,43.2770867,-5.812235,2
15207,Olloniego,43.2961226,-5.8188502,2
15208,Soto De Rey,43.3064094,-5.8558072,2
15209,Las Segadas,43.3132419,-5.8691978,2
15210,El Caleyo,43.3290466,-5.8733323,2
15211,Oviedo,43.3663577,-5.854838,1
15212,Lugones,43.404272,-5.8117818,1
15217,La Corredoria,43.388108,-5.8272527,1
15218,Llamaquique,43.3588282,-5.8573201,1
15300,Lugo De Llanera,43.4423322,-5.8158932,1
15301,Villabona De Asturias,43.4615187,-5.8263463,2
15302,SerÃ­n,43.504905,-5.7818821,2
15303,Monteana,43.5208475,-5.746358,2
15305,Villabona-Tabladiello,43.4741624,-5.8000538,2
15400,VeriÃ±a,43.5415755,-5.722797,2
15401,Calzada De Asturias,43.5353848,-5.6971507,2
15410,GijÃ³n-Sanz Crespo,43.5377329,-5.6758089,1
16001,Santa Eulalia De Manzaneda,43.3173375,-5.8126204,1
16002,Tudela-VeguÃ­n,43.3310103,-5.7768925,2
16005,PeÃ±a Rubia,43.321302,-5.7208059,2
16006,Barros,43.3178302,-5.7109141,1
16008,La Felguera,43.304831,-5.6928516,2
16009,Sama,43.2987784,-5.6833209,2
16010,CiaÃ±o,43.2893884,-5.6686704,2
16011,El Entrego,43.2895167,-5.6408474,1
16301,FerroÃ±es,43.4760338,-5.8616217,2
16302,Cancienes,43.507333,-5.8692521,2
16400,Nubledo,43.5234229,-5.8703014,2
16401,Villalegre,43.5400404,-5.9022308,2
16402,La Rocica,43.5471015,-5.9047083,2
16403,AvilÃ©s,43.561339,-5.9228329,2
16405,San Juan De Nieva,43.5895359,-5.9325513,1
16408,Los Campos,43.5365119,-5.8848823,2
17000,Madrid-ChamartÃ­n-Clara Campoamor,40.4711789,-3.6829524,1
17001,Fuencarral,40.5015603,-3.6825042,2
17003,El Goloso,40.5588966,-3.7139714,2
17004,Tres Cantos,40.5987417,-3.7155585,2
17005,Colmenar Viejo,40.6452094,-3.7766142,2
17009,Universidad-Cantoblanco,40.5438416,-3.7001551,1
18000,Madrid-Atocha CercanÃ­as,40.4066191,-3.6894391,1
18001,Madrid-Recoletos,40.4233731,-3.690931,2
18002,Madrid-Nuevos Ministerios,40.4466271,-3.6923468,1
18003,MÃ©ndez Ã¡lvaro P.v.,40.3957768,-3.677844,2
18004,Delicias,40.4004375,-3.6927766,2
18005,PirÃ¡mides,40.4025341,-3.7113623,2
18101,Sol,40.4168665,-3.7028765,2
19001,Universidad Pontificia De Comillas,40.5539697,-3.6836997,1
19002,Valdelasfuentes,40.5474339,-3.6543237,1
19003,Alcobendas-San SebastiÃ¡n De Los Reyes,40.5465765,-3.6351731,1
21010,Ferrol,43.4880467,-8.2310664,1
30000,MonfragÃ¼e,39.937464,-6.10091,2
30002,Plasencia,40.022282,-6.099397,2
35001,LeganÃ©s,40.328643,-3.7713161,2
35002,Fuenlabrada,40.2833784,-3.7994429,2
35005,Illescas,40.12088,-3.842262,2
35009,Zarzaquemada,40.3408526,-3.7482632,2
35010,La Serna-Fuenlabrada,40.2968173,-3.7926235,2
35011,Parque Polvoranca,40.3125738,-3.7834937,2
35012,Humanes,40.2558101,-3.8287055,2
35105,Torrijos,39.979003,-4.283037,2
35109,MontearagÃ³n,39.960996,-4.647093,2
35200,Talavera De La Reina,39.970674,-4.826512,2
35203,Oropesa De Toledo,39.921746,-5.186137,2
35206,Navalmoral De La Mata,39.894913,-5.545607,2
35400,CÃ¡ceres,39.461131,-6.385679,1
35600,Aluche,40.3856677,-3.7607343,2
35601,Maestra Justa Freire-Polidep. Aluche,40.3836379,-3.7686869,2
35602,Las Ã¡guilas,40.381022,-3.7801636,2
35603,Cuatro Vientos,40.3777651,-3.79151,2
35604,San JosÃ© De Valderas,40.356613,-3.815573,2
35605,AlcorcÃ³n,40.3502269,-3.8317018,2
35606,MÃ³stoles,40.3286626,-3.8636221,2
35607,MÃ³stoles-El Soto,40.331064,-3.882456,2
35608,Laguna,40.3990603,-3.7442305,2
35609,Embajadores,40.4046484,-3.702579,2
35610,Las Retamas,40.3421153,-3.8424636,2
35702,Doce De Octubre,40.378921,-3.6986988,2
35703,Orcasitas,40.3671021,-3.7042307,2
35704,Puente Alcocer,40.3504482,-3.7051154,2
37001,Madrid-Villaverde Alto,40.3415895,-3.7123508,2
37002,Getafe-Centro,40.3100045,-3.7339878,1
37010,Las Margaritas,40.3230989,-3.7272863,1
37011,Getafe-Sector 3,40.2883893,-3.7374991,1
37012,Parla,40.2410986,-3.7692699,1
37500,MÃ©rida,38.921503,-6.343794,1
40002,Calamonte,38.886931,-6.382965,2
40004,Almendralejo,38.684662,-6.399815,2
40005,Villafranca De Los Barros,38.564402,-6.352048,2
40006,Los Santos De Maimona,38.449724,-6.361749,2
40008,Zafra Feria,38.424403,-6.410084,2
40100,Zafra,38.413635,-6.405083,2
40105,Llerena,38.237,-6.009017,2
40107,Fuente Del Arco,38.16353,-5.900484,2
40108,Guadalcanal,38.090197,-5.803388,2
40113,Cazalla-Constantina,37.9328637,-5.704433,2
40115,Pedroso,37.8373919,-5.7624522,2
40119,Villanueva Del RÃ­o-Minas,37.6617048,-5.7121543,2
40121,Alcolea Del RÃ­o,37.6354557,-5.7308309,2
40122,Tocina,37.6093044,-5.7316939,2
43000,San JerÃ³nimo,37.433173,-5.98036,2
43002,Camas,37.4177385,-6.0408469,2
43003,Villanueva Del Ariscal Y Olivares,37.4071375,-6.1481895,2
